username,continent,tier,language,id,verified,signature,bioLink,commerceUser,commerceCategory,commerceButton,region,following,followers,total_likes,total_videos,videos_liked
kaylakimkay,Africa,mega,English,6771379396916085765,True,"🛍🛒www.kaylakimkay.com  🛳worldwide
PR: admin@kaylakimkay.com 
📍🇿🇦",https://linktr.ee/kaylakimkay,False,none,False,ZA,142,2100000,112700000,180,0
lkhtib,Africa,mega,French,6566191792055533573,True,"تق في حلمك❤️💪🏻
Instagram:Lkhtib_officieLL
📩Mohahoho399@gmail.com",,False,none,False,MA,150,1300000,27500000,963,0
jason_on_comms,Africa,mega,English,162013417581592576,True,"🇿🇦SA🇿🇦
Love you all
🎁: teetyadele
LA trip Gofundme in link😊",https://linktr.ee/Jason_on_comms,False,none,False,US,382,3700000,126900000,955,0
rawaa.bayaaa,Africa,mega,French,6753655938362016774,False,"Instagram :rawaa bayaa2 👆
Popia bayaa 🇲🇦Dubai🇦🇪",,False,none,False,AE,69,2000000,28900000,666,0
zzri9a,Africa,mega,French,149599529472958464,False,الضحك يُعد تعبيرًا عن التعاطف والتفاهم المتبادل بين البشر..,,False,none,False,MA,202,1200000,9700000,52,0
johnmarcvanwyk3,Africa,mega,English,6699076424697381893,True,"Hakuna Matata 🐗

🎬CHECK OUT MY YT⬇️",https://hoo.be/johnmarcvanwyk,False,none,False,ZA,239,7900000,244400000,1879,0
afrosings,Africa,mega,English,6948491507829801990,False,"Clean performances of African acts with lyrics.
DM on IG for Promotions.",Linktree.com/afrosings,False,none,False,NG,24,1000000,8000000,716,176
doctor.siya,Africa,mega,English,6733647846099518469,True,"Sexual Health Explained 🎯
Woman . Freedom . Life 🖤",https://linktr.ee/Doctor.siya,False,none,False,ZA,214,2600000,16900000,406,0
ayabichri,Africa,mega,French,6662378849022951430,False,"بنت المملكه المغربية 🇲🇦
🪙💜
سنابي 🫶🏻👇🏻",https://t.snapchat.com/dCQyvUG1,True,Beauty,False,MA,751,1700000,33000000,1156,0
jezelle.x,Africa,mega,English,6843856217116460037,True,"†Jesus saves.
📥 ben@cadence-talent.com",,False,none,False,ZA,156,9700000,288800000,1092,0
nouamaneelabiari,Africa,mega,French,55447214013059072,False,"زاهية ف انستاغرام🚀 Nouamaneelabiari
                   
💌Nouamaneabr@gmail.com",https://instagram.com/nouamaneelabiari?igshid=YmMyMTA2M2Y=,False,none,False,MA,174,1100000,24300000,367,0
hajar_arssalanee,Africa,mega,French,6558390805223735301,True,"Snap : hajararssalanee
يوتوب 👇🏻",https://youtu.be/SdWcF3umEc4,False,none,False,MA,235,1900000,26600000,855,0
moh_ssin1,Africa,mega,French,6606727990746365957,False,حسابي تاني ma_stour1,,False,none,False,MA,85,1400000,15100000,619,0
hafsae_bh,Africa,mega,French,270746694730928128,False,"الو البوليس😂👮🏻
collab/pub:bhihhafsa@gmail.com🔥
Ig:hafsae_bh
Nursing student",,False,none,False,MA,260,1800000,73300000,950,0
lloyiso,Africa,mega,English,6763182558953636870,True,Feel free to let out a tear while you’re here❣️,https://lloyiso.lnk.to/Run,False,none,False,ZA,42,2400000,28700000,258,0
somg63,Africa,mega,English,6807098413017334789,True,,,False,none,False,ZA,94,1400000,6600000,408,0
aigo_anowar,Africa,mega,French,6844509736134935558,False,,,False,none,False,MA,22,1100000,27700000,60,0
nathanmolefe,Africa,mega,English,6659045590724296710,True,"Normal is boring😂
Multi-Award Winning Creator
📧 bookings@nathanmolefe.com
🇿🇦",https://z.humanz.ai/swag/132112,False,none,False,ZA,430,2300000,47300000,2464,0
laurenandlaratiktok,Africa,mega,English,6578120858623197189,True,"CEO of the best duo in 🇿🇦
💓IG & YT Laurenandlara💓
@FashionNova Ambassador",https://youtu.be/BwJcJrrmXmc,False,none,False,ZA,116,1600000,17800000,802,0
safieddine_official,Africa,mega,French,6604578244341612549,False,"👆تابعوني انستغرام☝️
500k__🏊🏊___1M 🎖
  📫 inquiries : hossin.garss9@gmail.com",,True,Others,False,MA,43,1100000,16400000,819,0
missangler,Africa,mega,English,6798591176880686086,True,"Biology teacher 
Business: learnwithmissangler@gmail.com
🔗missangler.co.za",https://linktr.ee/MissAngler,False,none,False,ZA,459,1100000,28500000,1632,0
shubomi____,Africa,mega,English,6864601703468139526,False,"👸
📧Shubomi22@icloud.com",,False,none,False,NG,10,1200000,12300000,359,0
zayaan4,Africa,mega,English,212667081765584896,True,"☻

Hey! I’ll show you around,Instagram is upstairs &
YouTube is downstairs ⬇️",https://youtube.com/@Zayaan4,False,none,False,ZA,525,5300000,123700000,2089,0
topo_simo,Africa,mega,French,28094114,True,"Toponona1@gmail.com
مسابقات✅
كوميديا🤡
ترانزايشن👻
Vlog 🛫🏕🏝⛱",,False,none,False,MA,708,1900000,33900000,2882,0
teemania112,Africa,mega,English,6817095464136885254,False,"DM on IG @teemania_112 for promotions/Advert 
    I do what makes me HAPPY📌❤️",,False,none,False,NG,17,1500000,26400000,1538,0
chakkouryassine,Africa,mega,French,6799414368498729990,False,"كولشي يدخول نإنستغرام ديالي مرحبا❤️❤️❤️❤️❤️👇
☑️ Chakkouryassine 🔴",,False,none,False,MA,49,2400000,39400000,438,0
tyla_,Africa,mega,English,6605470942166843398,True,"South Africa
GIRL NEXT DOOR 05/12",https://Tyla.lnk.to/GirlNextDoor,False,none,False,ZA,145,2000000,29800000,731,0
sharl_crb,Africa,mega,French,6900212226783773697,False,"Va sur mon insta Jackson ! 🌴
Ig: sharl.crb",https://www.instagram.com/sharl.crb/?hl=fr,False,none,False,FR,358,2400000,96400000,467,0
chanegrobler,Africa,mega,English,84482950267822080,True,"📩PR & business 
Alishia@starburstmusic.co.za",https://linktr.ee/chanegrobler,False,none,False,ZA,5184,2400000,98200000,4029,0
callmefeigh,Africa,mega,English,6786208235260986374,True,"-bookings: callmefeigh@viral-touch.com 
-follow for a 🍪",https://www.aliexpress.com/item/1005005188990050.html,False,none,False,US,2088,1700000,48000000,1308,0
stella_dlangalala,Africa,mega,English,12775416,True,"Actress | dancer | Comedian
I just want to make you smile. 🙃",,False,none,False,ZA,95,1400000,19300000,600,0
fliptriz,Africa,mega,English,6925716770918269958,False,I love Football♥️⚽⚽,,True,Media & Entertainment,False,NG,30,1100000,8600000,61,0
mehlomakhulu,Africa,mega,English,6811917933023855621,False,"The citizen of the 🌍 brings 
you good vibes only. # 📺🇿🇦Mzansi 4 sho",,False,none,False,ZA,9787,1000000,13300000,1395,9819
manalkasmi18,Africa,mega,French,6621184326657409029,False,"YouTube : Reda&manal💫
Maroc🇲🇦🔥",,False,none,False,MA,12,1900000,18000000,202,0
ikbaalkhadirii,Africa,mega,French,6763205221668127750,False,"كن الأفضل لنفسك  😊
انستغرامي : ikbal_el_khadiri",https://instagram.com/ikbal_el_khadiri?igshid=YmMyMTA2M2Y=,False,none,False,MA,201,2100000,58400000,1503,0
mizoxfaidy1,Africa,mega,French,6601577668642340870,True,"🇲🇦🇲🇦..ملك_القصص ..🇲🇦🇲🇦
Email For Business💯 
hamzafaidy24@gmail.com",,False,none,False,MA,298,1700000,15100000,1122,0
khanyisa_jaceni,Africa,mega,English,6912658717981426693,True,"An over all Fun time
Rising Voice
We’re positive this side!",https://bit.ly/Khanyisa_OctaFX,False,none,False,ZA,1832,2800000,67400000,876,0
iamadunniade1,Africa,mega,English,6841775008157025286,True,"ADUNNI ADE
Available for collabs
contact@adunniade.com
STOREFRONT ⬇️",https://direct.me/adunni-ade?fbclid=PAAabL06vqaXxJC4RFlA_iCF0KRD4VV4kSOVWrue0ezsIuEJ6ZTTq-0VwSpUI,False,none,False,NG,268,1100000,4100000,302,3417
iam_roberto_,Africa,mega,English,193177336429633536,True,"The follow button, I’d tap that 😉
📩 robbiedg94@gmail.com
🇿🇦",,False,none,False,ZA,622,1100000,18300000,1338,0
nikki_fe_fe,Africa,mega,English,6812481544633959429,False,"Dm for promo ✊
Welcome to Emeka diary 📔 room",https://youtube.com/shorts/FJXntYIUSnI?feature=share,False,none,False,NG,533,1300000,13500000,631,0
amine_lazimi,Africa,mega,French,6858745152929170437,False,"For collabs: efilstyle1@gmail.com
Fashion model
@NovaMEN ambassador",,False,none,False,MA,351,1500000,11700000,576,0
abdelwahabtouhami,Africa,mega,French,6622315805064724486,False,"مشاء الله ❤️
مرحبا بكم❤
 احبكم في الله ❤",https://instagram.com/abdelwahabtouhami?igshid=ZGUzMzM3NWJiOQ==,False,none,False,MA,13,1200000,14600000,1603,0
mimikings_,Africa,mega,English,6866744232960394246,False,"👸Queen of creativity🥀 


DM FOR PROMOTION ON IG",https://youtube.com/@mimikings,False,none,False,NG,285,1300000,12100000,1432,0
african_nickiminaj,Africa,mega,English,6838847800927765510,False,"🇳🇬🇬🇭🇿🇦🇯🇲🇺🇬🇰🇪🇱🇷🇺🇸🇮🇱🇹🇷🇬🇧🇧🇷
👆𝐇𝐚𝐩𝐩 𝐓𝐨 𝐇𝐚𝐯𝐞 𝐀𝐥𝐥",,True,Media & Entertainment,False,GH,197,1000000,7100000,313,0
mayorkun,Africa,mega,English,6791091509917942789,True,The Mayor Of Lagos !,,True,Media & Entertainment,False,US,16,1400000,5100000,119,0
maaariem_bj1,Africa,mega,French,6663011775707414534,False,"Snap:meryem_bj19
Instagram:maaariem_bj
🇲🇦
MRM🐺",,True,Others,False,MA,138,1100000,15500000,389,0
lasizwe,Africa,mega,English,6662767214964359174,True,📧: Bookings@Lasizwe.co.za,,False,none,False,ZA,143,2100000,20200000,233,2981
_oussama_sama_,Africa,mega,French,6625197582594899973,False,"﷽
لإعلانات📩 
الانستا: oussama_sama_66 
✨20✨",,False,none,False,MA,13,1600000,59000000,1614,0
shahrazadhijazi,Africa,mega,French,6630524278319628293,True,تابعوني على سنابي وانستغرامي,https://t.snapchat.com/Z0DTifLB,True,Others,False,MA,355,1000000,6500000,314,0
jihan0401,Africa,mega,French,6620764949521317894,False,"📍المحل سباتة قيسارية المدنية
👇🏻instagram",,False,none,False,MA,41,2000000,10400000,947,0
badro_61,Africa,mega,French,6673360769374209030,False,"سنابي👇
badr_b8093",,False,none,False,MA,1592,3000000,33500000,153,0
kamomphelaxx,Africa,mega,English,6805225158124864518,True,Performing artist.,https://www.youtube.com/channel/UCfYbXQVQZYoISJzqBdH15Eg,False,none,False,ZA,12,1100000,6200000,96,0
nada_nadouch96,Africa,mega,French,6723972348761883653,False,"لاتسعى لتصحيح الظن السيئ فيك من اكرمك فاكرمه ومن استخف بك فاكرم نفسك عنه
سنابي💙",https://t.snapchat.com/YO07jv9n,False,none,False,BH,110,4000000,29500000,29,0
aflatona_,Africa,mega,French,285249080447172608,False,"تابعو انستغرامي  🥹
 
قناتي 👇",https://youtube.com/@Aflatona_,False,none,False,MA,120,1300000,25800000,974,0
moha_kaid212,Africa,mega,French,6808175858433164294,True,« DARBA 9ADIYA!! »🇲🇦🔥. Disponible sur YouTube et toutes les plateformes!!🏝,https://youtu.be/qmfr0A3vZQg,False,none,False,FR,11,1500000,13600000,80,0
cestnada,Africa,mega,French,53350047643344896,False,FOR DARK HUMOUR LOVERS🫶🏻,,False,none,False,MA,1407,1100000,72900000,868,0
ima_saidi,Africa,mega,French,302242804544614400,False,"ايمان السعايدي 🌚
اغلى حاجة عندي هي مي 🥺
#على نياتكم ترزقون 🙂",,True,Travel & Tourism,False,MA,24,1100000,20400000,1637,0
salmarachid.official,Africa,mega,French,6778982490414728198,True,,,False,none,False,MA,4,2300000,12200000,153,0
williamlast_krm,Africa,mega,English,6805435283918078982,True,"PRESIDENT OF TSHASA NATION FROM MOLALA LAND 🥜
⭐️⭐️⭐️⭐️⭐️",https://music.apple.com/bw/album/lets-dance-ep/1676505267,False,none,False,BW,12,12700000,159600000,611,0
lminour.04,Africa,mega,French,239261965834104832,False,😈My Instagram :lminour_officiel_0.😈         🇲🇦🇮🇹🇳🇱.,https://www.tiktok.com/@lminour.8?_t=8aAzYKvjC4s&_r=1,True,Personal Blog,False,NL,72,1300000,20400000,190,0
chadjones957,Africa,mega,English,6808195506026005509,True,"📧: chadjones390@gmail.com
⬇️ NEW TUTORIAL EVERY WEEK 😎⬇️",https://m.youtube.com/shorts/lTqB70_jZPM?feature=share&fbclid=PAAaZp6xG5f4SDK0J78_VO64q-5uAbnjFGgUUkaFsGqdTGojRi4fKQeHBYih8_aem_th_AcBG1sf3dNOaGSQ8aaUaY79rnOLque6Ho1ZdZFlA5ljGcNNu0OMT0zTycmGNBeKtqm8,False,none,False,ZA,468,2500000,21300000,619,0
juanitamarin,America,nano,Spanish,79493405633830912,False,,,False,none,False,US,53,4012,4245,21,0
gabbydenommee,America,nano,English,6800429533268902918,False,"lifestyle fashion beauty cooking etc

gabrielle.denommee@hotmail.com",https://linktr.ee/gabbydenommee,False,none,False,CA,697,7704,239100,297,0
andry_nolasco,America,nano,Spanish,118611492433760257,False,Instagram 👆,,False,none,False,DO,159,6984,217100,106,0
margariitaa__,America,nano,Spanish,99308004684017664,False,"🇪🇨🇪🇸
Madrid Norte 📌
10K??",,False,none,False,ES,146,8572,291200,172,0
andi.mauricio,America,nano,Spanish,6545928371962909711,False,🇪🇨ECUATORIANO🇪🇨,,False,none,False,EC,1766,5857,46800,51,0
alexiachavezg,America,nano,Spanish,83790168607870976,False,"Bn, BO🇧🇴",,False,none,False,BO,411,6875,49400,44,0
oda.lis10,America,nano,Spanish,165000561782767616,False,"shit, tik tok es una adicción.",,False,none,False,EC,9982,4629,28600,292,0
michupd05,America,nano,Spanish,6600788184237244421,False,"🇪🇨Ecuador🇪🇨
@michu_juli 💻✨",,False,none,False,EC,26,8495,84700,116,0
esmerlinm,America,nano,Spanish,6804134219398595590,False,"#MontecristeñaporlagraciadeDios❤
Amo mi familia👨‍👩‍👧‍👦
Periodista, Canal25rd",,True,Travel & Tourism,False,DO,174,2860,36400,29,0
sirene_101,America,nano,Spanish,6755596110737867781,False,🇧🇴 Boliviana - Bienvenidos a mi espacio de relax🌼😊,,False,none,False,BO,759,8750,124800,738,0
richardkojira0,America,nano,Spanish,6775109361062626310,False,"🍂My life My stile My rules🍃
Latin boy 🇵🇦",,False,none,False,PA,426,7592,51000,123,0
sophidepoli,America,nano,Spanish,6768860946082317318,False,🌈🌈🌈,,False,none,False,AR,362,8364,306900,246,0
_leo.mart.20_,America,nano,Spanish,6551160991730635791,False,holiwiii!¡ Un saludó soy del Bolivia🇧🇴🇧🇴espero llegemos a los 5000 😊😊,,False,none,False,BO,7562,4142,71200,505,0
edwinpuertasoficial,America,nano,Spanish,216081544736829440,False,"🇨🇴𝔹𝕆𝔾𝕆𝕋𝔸, ℂ𝕆𝕃𝕆𝕄𝔹𝕀𝔸🇨🇴
❧ᴛᴜ sᴏɴʀɪsᴀ ᴇs ᴍɪ ғᴇʟɪᴄɪᴅᴀᴅ❦
👑sɪɢᴜᴇᴍᴇ👑",,False,none,False,CO,9990,5796,42800,606,0
slo_lopez9,America,nano,English,6721879458669659142,False,"NE 📍
14 Silverado RCSB
Jalisco y Michoacán",,False,none,False,US,641,8227,654600,48,0
zoegmwonka,America,nano,Spanish,21284296,False,🌊🦭🌱🧿⭐️🧘🏻‍♀️🎨🐴🏝,,False,none,False,ES,444,7866,250400,248,0
martiirets,America,nano,Spanish,6788516502598648838,False,🪬,,False,none,False,CL,4552,5062,587200,182,0
ronteamo_,America,nano,Spanish,6916145655250928645,False,"no sé, no entiendo el contenido q subo
louie y rupertstan <3",,False,none,False,AR,2863,4494,117800,92,0
_cx7laaa,America,nano,Spanish,279164822934552576,False,,,False,none,False,EC,219,5981,48900,35,0
orii.berzoni,America,nano,Spanish,6782923466582082566,False,"Cantante🎙
Actriz🎭
Insta: @oriberzoni",,False,none,False,US,328,7264,166300,167,0
gabyvillca,America,nano,Spanish,247110873457074176,False,La Paz - Bolivia 🇧🇴,,False,none,False,BO,1703,8540,118400,124,0
puuulooo,America,nano,Spanish,86066664500269056,False,🇵🇪,,False,none,False,PE,981,2367,37900,69,0
unpatitoh_,America,nano,Spanish,6911330480391799814,False,"🏐Haikyuu!🏐
🥀Genshin🥀
🐛cositas varias🐛",,False,none,False,CR,131,5391,362800,388,0
mile_sdls,America,nano,Spanish,63216411661103105,False,"My inst👆🏻
🇪🇨",,False,none,False,EC,226,7280,166600,58,0
najuuaaaa,America,nano,Spanish,6753716070219334662,False,Nirvana as a person,,False,none,False,CO,1375,5312,463900,332,0
goonzalez.ceci,America,nano,Spanish,6513889725630125071,False,Ig-goonzalez.ceci,,False,none,False,UY,32,8952,87000,4,0
paulinagrillopiza,America,nano,Spanish,6726396655912027141,False,"• Lifestyle, home decor, travel & books
• Swiftie since 2009",https://www.amazon.com/shop/pauli.grillo,False,none,False,CL,126,3524,51200,71,4896
stefany_1712,America,nano,Spanish,174405481329815552,False,"Insta: stefanyterrazas1304
Bolivia🇧🇴 Italia🇮🇹
10k ?🎉❤️🥺",,False,none,False,BO,90,7640,57600,26,0
angelapiskulich,America,nano,Spanish,6706159148160304133,False,aloooo,,False,none,False,CR,1683,6378,193700,671,0
mica_gaibor,America,nano,Spanish,304050471634132992,False,"Ig: _mica._.s_
<3",,False,none,False,EC,90,4728,63900,223,0
whouuyeen,America,nano,Spanish,6780756821877556230,False,@whouyen:inst,,False,none,False,CL,3268,5870,270400,2,0
mavi_muuujica,America,nano,Spanish,179770593028771840,False,🇧🇴La Paz-Bolivia🇧🇴,,False,none,False,BO,1036,8501,309100,748,0
vero.cap1891,America,nano,Spanish,6828066101608956933,False,Mi angeles del cielo mis padres.. los amo!!! amo a mis hijos y a Peñarol🖤💛🇺🇾,,False,none,False,US,1052,5342,61000,236,0
haslynd,America,nano,Spanish,264974678065164288,False,✨Clips de mis momentos favoritos de los Streamers ✨,,False,none,False,CR,4679,4681,398400,144,0
alytodelgado22,America,nano,Spanish,164697788260409344,False,"🌆22𝒂𝒏̃𝒐𝒔🌼
🌃𝒄𝒉𝒊𝒍𝒆𝒏𝒂🇨🇱
🌆𝒄𝒏𝒄𝒐𝒘𝒏𝒆𝒓❤️
🌃𝒔𝒐𝒍𝒐 𝒔𝒆 𝒕𝒖🌠",,False,none,False,CL,9034,8132,262300,1108,0
lizethcachimuel,America,nano,Spanish,287707628762357760,False,🌸🌸Nunca te olvides de Dios porque el jamas se olvida de Nosotros🌼🌸😊,,False,none,False,EC,1568,3988,14100,20,0
maryoriivb,America,nano,Spanish,6634661488722575365,False,🦋#peruana #acuario 21 #years,,False,none,False,PE,435,7866,103200,979,0
jorge._justiniano,America,nano,Spanish,6562929575235207173,False,"Santa Cruz-Bolivia🇧🇴
Según bailarín",,False,none,False,BO,2367,4785,668100,289,0
